Id,SourceTagName,TargetTagName,CreationDate,OwnerUserId,AutoRenameCount,LastAutoRename,Score,ApprovedByUserId,ApprovalDate
"2624","windows-azure-tables","azure-storage-tables","2011-03-20 14:27:03","272109","3","2011-06-13 08:14:56","0","1228","2011-03-28 13:40:45"
"2625","mysqldb","mysql-python","2011-03-20 21:29:31","13249","406","2017-05-22 04:43:42","0","13249","2011-03-20 21:29:31"
"2630","domain-specific-languages","dsl","2011-03-22 10:56:37","293147","1","2011-08-05 13:16:39","0","102937","2011-06-28 15:46:31"
"2635","floats","float","2011-03-25 22:41:07","102937","28","2013-02-04 00:48:28","0","102937","2011-03-25 22:58:10"
"2637","winbatch","batch-file","2011-03-26 09:03:48","304","13","2015-06-04 20:48:35","1","1228","2011-03-28 13:39:47"
"2638","dos-batch","batch-file","2011-03-26 09:04:49","304","73","2016-11-08 07:12:01","1","1228","2011-03-28 13:39:44"
"2639","bat","batch-file","2011-03-26 09:05:36","304","1112","2017-06-05 19:02:23","1","1228","2011-03-28 13:39:42"
"2640",".bat","batch-file","2011-03-26 09:06:24","304","455","2017-05-30 08:11:51","0","1228","2011-03-28 13:39:36"
"2644","wpfdatagrid","datagrid","2011-03-28 16:19:00","427225","0","","3","",""
"2646","rtsj","real-time-java","2011-03-29 03:35:15","83695","0","","0","",""
"2647","debugger","debugging","2011-03-30 16:25:13","23283","889","2017-06-10 14:32:59","4","-1","2011-07-07 03:49:26"
"2649","basic-string","stdstring","2011-03-31 19:37:40","501557","5","2016-05-25 16:07:44","4","-1","2015-09-06 17:44:37"
"2650","mime-content-type","mime-types","2011-04-04 05:36:15","53114","2","2014-01-28 15:46:19","0","53114","2011-04-04 05:36:15"
"2654","rails3","ruby-on-rails-3","2011-04-05 09:44:28","93884","850","2017-02-01 19:26:29","4","-1","2011-05-09 01:38:45"
"2657","functional","functional-programming","2011-04-08 14:53:27","181412","658","2017-06-09 05:49:16","4","-1","2011-07-07 03:48:44"
"2659",".net-framework-4.0",".net-4.0","2011-04-12 02:13:27","3043","28","2017-03-24 19:57:06","1","23354","2011-04-29 11:33:03"
"2660","datatypes","types","2011-04-16 19:04:09","83805","257","2017-06-09 13:32:27","4","-1","2011-08-01 22:04:37"
"2661","speed","performance","2011-04-16 19:30:41","83805","1539","2017-06-11 00:07:14","4","-1","2011-04-20 16:31:27"
"2662","typesystem","type-systems","2011-04-16 19:38:47","83805","14","2016-04-09 02:10:33","2","419","2012-01-14 01:45:05"
"2666","chart","charts","2011-04-19 09:02:15","427225","3152","2017-06-09 06:28:13","0","1","2011-08-07 12:38:41"
"2667","charting","charts","2011-04-19 09:02:19","427225","175","2017-06-01 23:00:27","0","1","2011-08-07 12:38:37"
"2668","system-architecture","architecture","2011-04-19 13:10:22","38368","10","2016-01-30 08:05:53","4","-1","2011-07-14 14:38:43"
"2669","application-architecture","architecture","2011-04-19 13:10:33","38368","20","2016-11-14 14:27:31","4","-1","2011-06-27 20:32:22"
"2670","solution-architecture","architecture","2011-04-19 13:10:45","38368","6","2016-07-30 03:57:33","3","419","2012-01-14 01:44:53"
"2671","software-architecture","architecture","2011-04-19 13:10:54","38368","32","2017-06-07 00:03:49","4","-1","2011-06-27 20:32:18"
"2672","sencha","extjs","2011-04-20 05:22:55","185655","2910","2017-06-07 08:18:42","4","-1","2012-11-15 10:10:13"
"2674","webpy","web.py","2011-04-20 19:07:45","102937","126","2017-05-14 05:38:56","0","102937","2011-04-20 19:07:45"
"2675","tuple","tuples","2011-04-20 22:51:52","83805","1285","2017-06-09 16:26:09","2","1","2011-07-29 00:35:06"
"2676","jsr-303","bean-validation","2011-04-21 14:06:26","1288","40","2017-05-17 17:14:09","0","1288","2011-04-21 14:06:26"
"2677","pretty-printing","pretty-print","2011-04-22 05:05:33","83805","4","2017-03-21 16:47:14","3","246246","2013-07-06 07:47:24"
"2681","shared-pointers","shared-ptr","2011-04-23 16:58:41","151292","1","2011-06-21 21:42:16","4","-1","2011-04-24 11:31:45"
"2683","global.asax","global-asax","2011-04-28 00:19:38","1","119","2017-05-24 15:53:09","0","1","2011-04-28 00:19:38"
"2684",".net-framework",".net","2011-04-29 11:31:28","23354","41","2017-04-21 23:13:41","0","23354","2011-04-29 11:31:28"
"2685",".net-framework-3.5",".net-3.5","2011-04-29 11:32:34","23354","12","2013-09-20 09:23:05","0","23354","2011-04-29 11:32:34"
"2687","mma","wolfram-mathematica","2011-04-29 23:11:38","616736","1","2016-05-04 18:27:41","4","-1","2011-08-30 14:34:47"
"2689","files","file","2011-05-02 08:36:52","40342","5183","2017-06-11 01:40:59","4","-1","2011-06-07 15:35:39"
"2691","scalar-udf","user-defined-functions","2011-05-02 18:40:58","27535","1","2013-06-10 11:07:16","3","1","2011-08-07 12:33:06"
"2692","table-udf","user-defined-functions","2011-05-02 18:42:22","27535","1","2013-03-13 21:30:12","3","1","2011-08-07 12:33:09"
"2693","scalar-function","user-defined-functions","2011-05-02 18:42:53","27535","2","2014-10-02 14:25:37","1","1","2011-08-07 12:33:11"
"2694","scalar-valued-functions","user-defined-functions","2011-05-02 18:43:16","27535","0","","0","1","2011-08-07 12:33:13"
"2695","table-valued-functions","user-defined-functions","2011-05-02 18:43:49","27535","12","2016-02-23 21:30:58","0","1","2011-08-07 12:33:15"
"2696","table-variables","table-variable","2011-05-02 18:44:25","27535","0","","0","419","2012-01-14 01:44:19"
"2698","ndk","android-ndk","2011-05-05 14:29:24","4596","1451","2017-06-08 14:52:42","1","105971","2012-07-23 14:13:07"
"2699","asp.net-mvc-3-validation","asp.net-mvc-3","2011-05-05 15:59:26","358970","5","2011-12-28 18:57:37","0","102937","2011-05-31 18:28:59"
"2700","cctray","cruisecontrol.net","2011-05-11 08:12:50","3205","0","","2","",""
"2701","wdk","winddk","2011-05-11 16:23:38","3186","0","","1","",""
"2702","cf.net","compact-framework","2011-05-11 21:18:28","9732","2","2014-08-27 12:20:41","0","419","2012-01-14 01:44:43"
"2703","header-file","header-files","2011-05-12 07:50:30","479863","17","2017-05-16 17:27:06","1","419","2011-08-19 09:40:46"
"2708","ugly-code","coding-style","2011-05-18 18:05:30","21234","1","2016-02-28 17:14:17","4","-1","2011-08-04 11:40:47"
"2709","foldr","fold","2011-05-18 20:19:11","157360","34","2017-05-12 21:01:08","0","13249","2011-08-07 12:38:28"
"2710","foldl","fold","2011-05-18 20:19:15","157360","17","2017-02-25 15:33:48","0","13249","2011-08-07 12:38:26"
"2713","hashmaps","hashmap","2011-05-20 08:48:42","560648","62","2017-05-14 18:34:55","2","1","2011-07-05 07:37:19"
"2714","css-hacks","css-hack","2011-05-20 14:41:42","1288","2","2014-11-23 07:55:31","0","1288","2011-05-20 14:41:42"
"2716","sound","audio","2011-05-20 21:23:45","7532","2634","2017-06-09 10:10:09","0","419","2011-08-19 09:40:55"
"2718","windows-application","windows","2011-05-21 17:25:19","366904","45","2017-05-29 15:32:03","4","-1","2011-07-02 14:59:39"
"2719","object-oriented-modeling","oop","2011-05-22 09:22:37","21234","11","2012-09-10 14:01:40","4","-1","2011-06-25 19:26:57"
"2720","computed-column","calculated-columns","2011-05-23 16:07:53","13302","8","2016-12-12 16:13:42","0","419","2011-08-19 09:41:05"
"2721","mongodb-csharp-driver","mongodb-csharp","2011-05-24 05:05:25","508601","3","2014-02-04 11:08:25","0","419","2011-08-19 09:41:13"
"2722","coffee","coffeescript","2011-05-24 13:59:49","66226","60","2017-01-16 06:48:56","3","419","2012-01-14 01:44:05"
"2723","unit-tests","unit-testing","2011-05-25 07:04:55","321013","14","2016-04-12 06:12:14","1","102937","2011-05-31 18:27:18"
"2727","android-honeycomb","android-3.0-honeycomb","2011-05-29 20:42:06","1288","31","2011-11-19 18:33:28","0","1288","2011-05-29 20:42:06"
"2728","inner-class","inner-classes","2011-05-30 09:17:57","40342","35","2017-04-24 20:12:01","2","419","2011-08-19 09:41:33"
"2729","clean-code","coding-style","2011-05-30 10:26:31","21234","37","2017-05-12 11:33:44","4","-1","2011-08-04 11:40:42"
"2730","msie7","internet-explorer-7","2011-05-31 01:09:48","405015","0","","0","246246","2013-07-06 08:11:48"
"2731",".java","java","2011-05-31 07:26:23","40342","73","2017-03-30 23:21:12","4","-1","2011-06-15 19:00:18"
"2733","rad-controls","telerik","2011-06-01 08:42:35","19635","0","","1","",""
"2734","spaghetti-code","coding-style","2011-06-01 20:01:10","21234","4","2015-06-21 22:05:38","4","-1","2012-01-04 21:29:17"
"2735","java-util-logging","java.util.logging","2011-06-01 22:01:00","21234","8","2015-11-19 11:41:30","0","246246","2013-08-07 17:44:24"
"2736","oo-design","oop","2011-06-02 06:20:54","21234","8","2017-05-08 22:01:34","4","-1","2011-06-28 14:39:34"
"2737","as400","ibm-midrange","2011-06-03 08:52:50","1","341","2017-05-26 14:39:53","0","1","2011-06-03 08:52:50"
"2738","ibm-i","ibm-midrange","2011-06-03 08:53:09","1","3","2016-03-28 07:18:41","0","1","2011-06-03 08:53:09"
"2739","iseries","ibm-midrange","2011-06-03 08:53:35","1","141","2017-05-23 16:43:32","0","1","2011-06-03 08:53:35"
"2741","calender","calendar","2011-06-05 23:17:52","10936","274","2017-05-29 10:03:38","0","10936","2011-06-05 23:17:52"
"2744","importing","import","2011-06-07 08:39:15","168747","176","2017-06-10 20:18:36","4","-1","2012-04-04 16:43:33"
"2746","o-notation","big-o","2011-06-08 22:48:25","5696","3","2015-05-03 23:04:14","0","419","2011-08-19 09:42:25"
"2749","immutable-class","immutability","2011-06-10 11:33:55","40342","33","2015-01-25 12:32:50","4","-1","2013-11-16 21:31:07"
"2758","wrappers","wrapper","2011-06-22 06:43:12","23354","19","2016-10-10 00:15:49","0","23354","2011-06-22 06:43:12"
"2759","wpf-binding","data-binding","2011-06-22 13:34:10","546730","17","2016-09-16 10:10:45","4","-1","2015-09-09 00:22:08"
"2760","windows-phone-mango","windows-phone-7.1","2011-06-22 19:52:05","102937","27","2011-08-16 04:51:45","0","102937","2011-06-22 19:52:05"
"2761","httpd","apache","2011-06-23 21:38:52","550618","1083","2017-06-02 23:06:37","4","-1","2013-03-29 21:41:29"
"2763","extensions","extension","2011-06-24 14:54:47","102937","90","2013-05-21 14:35:50","0","102937","2011-06-24 14:54:47"
"2764","magento-enterprise","magento","2011-06-26 12:16:29","471559","50","2017-01-11 11:28:37","0","419","2011-08-19 09:42:52"
"2765","faster","performance","2011-06-26 22:31:06","102937","119","2017-04-20 21:29:21","0","102937","2011-06-26 22:31:38"
"2766","running-time","performance","2011-06-26 22:33:06","102937","34","2017-05-28 02:59:40","0","102937","2011-06-26 22:33:06"
"2767","jabber","xmpp","2011-06-27 00:36:54","8388","214","2017-05-09 12:21:06","3","419","2012-01-14 01:42:45"
"2769","string-manipulation","string","2011-06-27 20:26:53","166749","228","2017-06-08 19:48:18","4","-1","2011-07-02 14:33:11"
"2771","memory-fences","memory-barriers","2011-06-29 16:14:14","5597","0","","0","",""
"2772","mssql-ce","sql-server-ce","2011-07-04 12:35:40","13302","1","2011-09-10 06:05:27","0","419","2011-08-19 09:43:01"
"2773","sql-ce","sql-server-ce","2011-07-04 12:35:49","13302","661","2016-03-27 18:44:32","0","419","2011-08-19 09:43:04"
"2775","google+","google-plus","2011-07-05 07:29:27","1","419","2017-06-01 06:15:31","0","1","2011-07-05 07:29:43"
"2776","sql-ce-4","sql-server-ce-4","2011-07-05 15:48:47","102937","3","2011-07-19 09:18:03","0","102937","2011-07-05 15:48:47"
"2777","value-types","value-type","2011-07-05 20:27:11","102937","6","2015-07-09 22:36:10","0","102937","2011-07-05 20:27:11"
"2779","implementation-details","implementation","2011-07-05 20:36:43","102937","8","2016-11-15 21:31:21","0","102937","2011-07-05 20:36:43"
"2780","reference-types","reference-type","2011-07-05 21:10:17","102937","3","2017-03-20 16:50:17","0","102937","2011-07-05 21:10:17"
"2781","j2se","java","2011-07-06 11:20:37","1288","139","2017-06-06 05:11:57","0","1288","2011-07-06 11:20:37"
"2783","core-java","java","2011-07-06 16:54:54","21234","64","2017-05-12 20:54:01","4","-1","2011-08-01 22:04:53"
"2784","profiling-tools","profiling","2011-07-07 21:14:37","21234","4","2013-12-10 13:53:39","1","419","2011-08-19 09:43:12"
"2789","component-object-model","com","2011-07-09 20:17:25","28591","1","2016-03-16 20:26:54","1","419","2011-08-19 09:40:10"
"2791","entity-framework-ctp5","entity-framework-4.1","2011-07-09 22:16:36","413501","0","","3","",""
"2792","wcfserviceclient","wcf-client","2011-07-09 22:17:53","413501","0","","2","",""
"2793","apache-solr","solr","2011-07-11 17:25:26","102937","30","2017-03-14 08:16:50","0","102937","2011-07-11 17:25:56"
"2794","multi-layer-perceptron","neural-network","2011-07-12 10:38:45","66549","81","2016-08-15 08:54:07","2","-1","2013-04-17 04:55:35"
"2795","dot","graphviz","2011-07-12 10:50:34","66549","0","","0","",""
"2796","play","playback","2011-07-12 12:52:56","1288","2735","2017-06-10 16:05:34","0","1288","2011-07-12 12:52:56"
"2797","ddply","plyr","2011-07-13 03:43:09","271616","383","2017-06-06 16:24:29","4","-1","2012-03-19 23:13:38"
"2798","where","where-clause","2011-07-13 10:08:55","128662","0","","3","",""
"2799","pyplot","matplotlib","2011-07-14 09:39:49","66549","982","2017-06-09 11:08:31","4","-1","2012-06-27 11:59:07"
"2803","memory-usage","memory-management","2011-07-14 14:41:12","635608","65","2017-05-25 17:01:07","4","-1","2011-09-20 03:30:56"
"2804","database-queries","query","2011-07-14 14:44:11","635608","4","2013-01-25 10:12:35","3","1","2011-08-07 12:33:58"
"2805","javax.mail","javamail","2011-07-14 19:43:39","290213","101","2017-06-08 12:11:24","4","-1","2016-01-05 05:10:28"
"2807","zombies","zombie-process","2011-07-16 18:45:24","102937","15","2016-08-05 21:29:57","0","102937","2011-07-16 18:45:24"
"2808","redirection","redirect","2011-07-16 20:02:51","783119","712","2017-06-09 20:01:26","1","50776","2012-05-02 19:52:38"
"2810","speed-up","performance","2011-07-17 16:04:05","366904","35","2017-04-27 12:04:53","4","-1","2011-07-28 15:37:23"
"2811","builds","build","2011-07-17 18:43:30","289171","38","2017-06-06 13:28:58","2","1","2011-08-07 12:34:00"
"2812",".net-ria-services","wcf-ria-services","2011-07-18 07:24:56","83039","0","","1","13249","2011-08-07 12:42:26"
"2814","zombie","zombie-process","2011-07-18 17:19:55","102937","97","2017-04-28 10:17:02","0","102937","2011-07-18 17:19:55"
"2819","prepared-statements","prepared-statement","2011-07-21 16:51:04","157882","24","2017-03-01 00:18:14","1","419","2012-01-14 01:41:43"
"2820","asp.net-website","asp.net","2011-07-21 19:01:02","135441","6","2016-09-08 10:53:43","4","-1","2011-07-22 18:08:27"
"2821","razor-web-pages","razor","2011-07-22 07:31:24","11492","1","2012-05-02 15:45:52","2","102937","2012-01-10 22:57:17"
"2824","factory-pattern","factory","2011-07-23 08:45:31","44673","0","","1","",""
"2825","c#-4-0","c#-4.0","2011-07-23 22:29:10","41071","1","2011-10-08 02:21:57","1","10936","2011-09-12 19:48:29"
"2828","asp.net-razor-pages","razor","2011-07-26 07:44:28","11492","0","","2","102937","2012-01-10 22:56:51"
"2832","cake","cakephp","2011-07-28 19:28:23","561731","264","2017-06-07 13:32:07","2","419","2011-08-19 09:44:03"
"2840","objc-arc","automatic-ref-counting","2011-08-02 05:58:54","23649","0","","3","-1","2012-09-26 19:38:14"
"2842","apache-tiles","tiles","2011-08-03 13:04:04","157882","0","","1","",""
"2845","window-api","winapi","2011-08-05 07:58:52","366904","0","","1","13249","2011-08-07 12:41:28"
"2846","vs-extensibility","vsx","2011-08-05 11:39:48","203458","0","","0","",""
"2847","textmatebundles","textmate","2011-08-06 02:32:32","66549","0","","1","",""
"2848","eigenvector","eigenvalue","2011-08-06 02:35:33","66549","0","","1","",""
"2850","xml-parser","xml-parsing","2011-08-08 19:25:02","102937","11","2017-04-07 19:19:49","0","102937","2011-08-08 19:25:38"
"2852","man-pages","manpage","2011-08-10 10:42:26","23354","2","2015-12-09 21:23:09","0","23354","2011-08-10 10:42:26"
"2853","compress","compression","2011-08-10 19:36:34","811001","450","2017-06-09 17:15:20","4","-1","2012-03-03 10:18:54"
"2854","auth","authentication","2011-08-10 22:05:44","57068","917","2017-06-10 09:36:52","3","50776","2012-05-15 11:16:43"
"2855","iphone-programming","iphone","2011-08-11 11:46:22","463857","8","2016-12-29 03:55:25","4","-1","2011-08-19 22:22:28"
"2856","grails-orm","gorm","2011-08-11 12:14:57","29995","1","2012-07-10 07:11:44","0","419","2011-08-30 13:19:06"
"2857","grails-hasmany","gorm","2011-08-11 12:19:14","29995","21","2015-02-16 18:07:27","0","419","2011-08-30 13:19:03"
"2858","ror","ruby-on-rails","2011-08-11 21:32:51","350087","721","2017-05-23 00:48:05","4","-1","2011-08-29 23:20:13"
"2859","switch","switch-statement","2011-08-13 14:15:00","635608","2901","2017-06-10 14:22:03","3","419","2012-01-14 01:41:06"
"2860","switch-case","switch-statement","2011-08-13 14:25:59","635608","146","2017-06-01 16:13:33","4","-1","2011-12-06 17:01:30"
"2861","nesting","nested","2011-08-13 18:58:43","402240","113","2017-06-02 16:34:35","4","-1","2015-09-08 20:21:06"
"2869","gtest","googletest","2011-08-16 13:09:51","33732","141","2017-06-01 10:06:10","0","102937","2012-03-15 16:23:43"
"2870","efficiency","performance","2011-08-17 14:55:22","500584","555","2017-06-01 14:47:27","4","-1","2011-08-21 17:34:07"
"2873","msi","windows-installer","2011-08-19 11:34:42","274535","1796","2017-06-02 19:18:34","4","-1","2012-03-31 15:17:15"
"2874","python-subprocess-module","subprocess","2011-08-19 14:50:39","500584","314","2016-10-20 23:44:33","4","-1","2012-11-14 16:52:27"
"2878","undefined-behaviour","undefined-behavior","2011-08-20 14:20:27","56338","11","2016-01-15 14:30:43","2","1288","2012-02-02 04:26:42"
"2879","xdocument","linq-to-xml","2011-08-21 12:45:44","41071","584","2017-05-17 15:25:19","3","-1","2013-02-23 22:27:10"
"2881",".net-generics","generics","2011-08-23 06:25:54","41956","8","2016-08-31 17:29:50","4","-1","2011-10-08 15:58:23"
"2882","diffiehellman","diffie-hellman","2011-08-23 14:50:27","1288","2","2016-09-08 10:58:04","0","1288","2011-08-23 14:50:27"
"2883",".cshtml","razor","2011-08-23 20:17:08","23354","19","2017-05-11 20:35:02","0","23354","2011-08-23 20:17:08"
